city,Operateur,2G,3G,4G
Asnans-Beauvoisin,20815,0,1,0
Saint-Marcellin,20820,1,1,1
Saint-Marcellin,20810,1,1,1
Sérézin-de-la-Tour,20801,1,1,1
Lambesc,20801,1,1,1
Saint-Laurent-sur-Othain,20820,1,1,0
Saint-Laurent-sur-Othain,20810,1,1,0
Saint-Laurent-sur-Othain,20801,1,1,0
Saint-Laurent-sur-Othain,20815,0,1,0
Lambesc,20810,1,1,0
Lambesc,20820,1,1,1
Lambesc,20815,0,1,1
Saint-Jean-le-Vieux,20801,1,1,0
Saint-Chef,20810,1,1,0
Mangiennes,20801,1,1,0
Cuiseaux,20801,1,1,0
Cuiseaux,20815,0,1,0
Saint-Chef,20815,0,1,1
Saint-Chef,20820,1,1,0
Saint-Seine-sur-Vingeanne,20801,1,1,0
Orbigny-au-Mont,20801,0,1,0
Orbigny-au-Mont,20810,1,1,0
Orbigny-au-Mont,20815,0,1,0
Saint-Étienne-de-Saint-Geoirs,20801,1,1,1
Saint-Étienne-de-Saint-Geoirs,20820,1,0,0
Chaussin,20810,1,1,1
Chaussin,20820,1,1,1
Chaussin,20815,0,1,1
Saint-Étienne-de-Saint-Geoirs,20801,1,0,0
Billey,20820,1,1,1
Billey,20810,1,1,1
Billey,20815,0,1,1
Saint-Victoret,20810,1,1,0
Biol,20815,0,1,0
Brette,20810,1,1,0
Brette,20801,1,1,0
Brette,20815,0,1,0
Biol,20820,1,1,1
Biol,20810,1,1,1
Cousance,20820,1,1,1
Cousance,20810,1,1,1
La Frette,20810,1,1,1
La Frette,20820,1,1,1
La Frette,20815,0,1,1
Saint-Chef,20801,1,1,0
Sampigny,20810,1,1,1
Sampigny,20801,1,1,0
Parmilieu,20820,1,1,0
Parmilieu,20801,1,1,0
Parmilieu,20815,0,1,0
Foucherans,20820,1,1,1
Foucherans,20815,0,1,1
Foucherans,20810,1,1,1
Ponet-et-Saint-Auban,20810,1,1,1
Ponet-et-Saint-Auban,20820,1,1,1
Lauris,20810,1,1,0
Ponet-et-Saint-Auban,20815,0,1,1
Lauris,20820,1,1,1
Lauris,20801,1,1,1
Lauris,20815,0,1,1
Sainte-Eulalie-en-Royans,20810,1,1,1
Sainte-Eulalie-en-Royans,20820,1,1,1
Sainte-Eulalie-en-Royans,20815,0,1,1
Sainte-Eulalie-en-Royans,20801,1,1,0
Cessieu,20810,1,1,1
Cessieu,20815,0,1,1
Charette,20820,1,1,0
Charette,20815,0,1,0
Charette,20801,1,1,0
Le Rove,20810,1,1,1
Le Rove,20820,1,1,1
Le Rove,20815,0,1,1
Charette,20810,1,1,0
Roussillon,20801,1,1,0
Ventabren,20810,1,1,0
Les Pennes-Mirabeau,20810,1,1,1
Saint-Michel-de-Saint-Geoirs,20810,1,1,1
Saint-Michel-de-Saint-Geoirs,20820,1,1,1
Saint-Michel-de-Saint-Geoirs,20815,0,1,0
Roussillon,20810,0,1,0
Han-sur-Meuse,20801,1,1,0
Poncin,20820,1,1,1
Poncin,20801,1,1,0
Poncin,20810,1,1,1
Courtenay,20801,1,0,0
Gondrecourt-le-Château,20801,1,1,1
Montcarra,20820,1,1,0
Montcarra,20801,1,1,0
Montcarra,20815,0,1,0
Montcarra,20810,1,1,0
Poncin,20815,0,1,1
Chauvoncourt,20801,1,1,1
Courlaoux,20810,1,1,0
Cessieu,20801,1,1,1
Cessieu,20810,1,1,0
Cessieu,20820,1,1,0
Les Pennes-Mirabeau,20801,1,1,1
Savigny-en-Revermont,20810,0,0,1
Saint-May,20820,1,1,0
Saint-May,20801,0,1,0
Saint-May,20810,0,1,0
Saint-May,20815,0,1,0
Saint-Cannat,20801,1,1,1
Saint-Cannat,20820,1,1,1
Saint-Cannat,20815,0,1,1
Saint-Cannat,20810,0,1,0
Dainville-Bertheléville,20820,1,1,0
Dainville-Bertheléville,20810,1,1,0
Dainville-Bertheléville,20801,0,1,0
Dainville-Bertheléville,20815,0,1,0
Ventabren,20815,0,1,0
Val-de-Meuse,20810,1,1,1
Val-de-Meuse,20820,1,1,1
Ventabren,20810,1,1,1
Ventabren,20801,1,1,1
Serre-Nerpol,20820,1,1,1
Serre-Nerpol,20810,1,1,1
Ventabren,20820,1,1,1
Mouilly,20810,1,1,0
Mouilly,20815,0,1,0
Mouilly,20801,0,1,0
Noyers,20815,0,1,0
La Roque-d'Anthéron,20820,1,1,1
La Roque-d'Anthéron,20810,1,1,1
La Roque-d'Anthéron,20815,0,1,1
Saint-Jean-le-Vieux,20820,1,1,1
Sermérieu,20801,1,1,0
Jujurieux,20810,1,1,1
Poyans,20801,1,1,0
Poyans,20820,1,1,0
Poyans,20810,1,1,0
Val Suran,20810,1,1,0
Flammerans,20801,1,1,0
Val Suran,20815,0,1,0
Val Suran,20801,0,1,0
Flammerans,20810,1,1,0
Les Pennes-Mirabeau,20815,0,1,1
Les Pennes-Mirabeau,20820,1,1,1
Torcieu,20810,1,1,1
Delouze-Rosières,20810,1,1,0
Delouze-Rosières,20801,1,1,0
Delouze-Rosières,20815,0,1,0
Torcieu,20820,1,1,1
Torcieu,20815,0,1,1
Torcieu,20801,1,1,0
Vaux-lès-Palameix,20815,0,1,0
Vaux-lès-Palameix,20810,1,1,0
Vaux-lès-Palameix,20801,1,1,0
La Roque-d'Anthéron,20801,1,1,1
Bonnieux,20820,1,1,0
Plaisians,20801,0,1,0
Vassieux-en-Vercors,20810,1,1,1
Choisey,20820,1,1,1
Choisey,20810,1,1,1
Choisey,20815,0,1,0
Bonnieux,20801,1,1,1
Plaisians,20815,0,1,0
Plaisians,20810,1,1,0
Vassieux-en-Vercors,20820,1,1,1
Foucherans,20801,1,1,1
Les Pennes-Mirabeau,20801,0,1,1
Liffol-le-Petit,20815,0,1,0
Liffol-le-Petit,20810,1,1,0
Liffol-le-Petit,20801,1,1,0
Têche,20810,1,1,0
Condamine,20801,1,1,0
Saint-Mihiel,20820,1,1,0
Saint-Mihiel,20810,1,1,0
Saint-Mihiel,20801,1,1,1
Saint-Mihiel,20815,0,1,1
Bletterans,20801,1,1,0
Bletterans,20820,1,1,1
Bletterans,20810,1,1,1
Châtelus,20801,0,1,0
Châtelus,20815,0,1,0
Châtelus,20810,1,1,0
Rémuzat,20810,1,1,0
Beauvernois,20820,1,1,0
Beauvernois,20810,1,1,0
Beauvernois,20801,1,1,0
Beauvernois,20815,0,1,0
Lamorville,20810,1,1,0
Lamorville,20820,1,1,0
Lamorville,20815,0,1,0
Lamorville,20801,1,1,0
Billy-sous-Mangiennes,20820,1,1,0
Billy-sous-Mangiennes,20815,0,1,0
Billy-sous-Mangiennes,20801,1,1,0
Billy-sous-Mangiennes,20810,1,1,0
Brantes,20810,1,1,0
Brantes,20801,0,1,0
Brantes,20815,0,1,0
L'Abergement-de-Varey,20810,1,1,0
L'Abergement-de-Varey,20815,0,1,0
L'Abergement-de-Varey,20820,1,1,0
L'Abergement-de-Varey,20801,1,1,0
Lauris,20810,1,1,1
Les Pennes-Mirabeau,20801,1,1,0
Die,20801,0,0,0
Die,20801,1,1,0
Serre-Nerpol,20810,1,1,0
Marseille,20820,1,1,1
Serre-Nerpol,20801,0,1,0
Serre-Nerpol,20815,0,1,0
Rémuzat,20810,1,1,1
Rémuzat,20820,1,1,1
Monnières,20801,1,1,1
Monnières,20815,0,1,1
Saint-Cannat,20810,1,1,0
Hautecourt-Romanèche,20820,1,1,0
Hautecourt-Romanèche,20815,0,1,0
Hautecourt-Romanèche,20810,0,1,0
Hautecourt-Romanèche,20801,1,1,0
Marseille,20810,1,1,1
Marseille,20801,1,1,1
Marseille,20815,0,1,1
Ventabren,20815,0,1,1
Châbons,20801,1,1,1
Dole,20820,1,1,1
Dole,20810,1,1,1
Aix-en-Provence,20810,1,1,1
Aix-en-Provence,20801,1,1,1
Chalancon,20810,1,1,0
Chalancon,20815,0,1,0
Chalancon,20801,1,1,0
Dole,20801,1,1,1
Montrevel,20820,1,1,1
Montrevel,20810,1,1,1
Dole,20815,0,1,1
Montrevel,20801,1,1,0
Montrevel,20815,0,1,1
Pointre,20820,1,1,1
Pointre,20801,1,1,0
Pointre,20810,1,1,0
Saint-Rambert-en-Bugey,20820,1,1,1
Saint-Rambert-en-Bugey,20810,1,1,1
Marseille,20810,1,1,0
Longuyon,20801,1,1,0
Chamaloc,20815,0,1,0
Chamaloc,20801,0,1,0
Chamaloc,20810,1,1,0
Vinay,20801,1,1,1
Vinay,20815,0,1,1
Mauvages,20815,0,1,0
Mauvages,20801,1,1,0
Mauvages,20810,1,1,0
Rognes,20820,1,1,1
Rognes,20810,1,1,1
Torchefelon,20820,1,1,0
Torchefelon,20801,1,1,0
Torchefelon,20810,1,1,1
Rochetoirin,20801,1,1,1
Villebois,20820,1,1,1
Villebois,20801,0,1,0
Villebois,20810,1,1,1
Lérouville,20820,1,1,0
Lérouville,20815,0,1,1
Lérouville,20810,1,1,1
Lérouville,20801,1,1,1
Choranche,20801,0,1,0
Choranche,20815,0,1,0
Choranche,20810,1,1,0
Cabriès,20820,1,1,0
Arandon-Passins,20810,1,1,0
Arandon-Passins,20815,0,1,0
Cabriès,20820,1,1,1
Cabriès,20801,1,1,0
Cabriès,20810,1,1,1
Saint-Rambert-en-Bugey,20801,1,1,0
Dole,20801,0,1,1
Dole,20801,1,1,0
Dole,20801,1,0,0
Dole,20801,0,0,0
La Forteresse,20801,0,1,0
La Forteresse,20810,1,1,0
La Forteresse,20815,0,1,0
Dompierre-aux-Bois,20820,1,1,0
Dompierre-aux-Bois,20815,0,1,0
Dompierre-aux-Bois,20810,1,1,0
Dompierre-aux-Bois,20801,1,1,0
Rognes,20810,1,1,0
Crissey,20801,1,1,0
Longuyon,20810,1,1,1
Longuyon,20801,1,1,1
Longuyon,20820,1,1,1
Longuyon,20815,0,1,1
Villebois,20815,0,1,1
Gargas,20810,1,1,0
Le Grand-Lemps,20820,1,1,1
Le Grand-Lemps,20815,0,1,1
Le Grand-Lemps,20810,1,1,1
Marseille,20801,0,1,1
Le Grand-Lemps,20801,1,1,1
Aix-en-Provence,20820,1,1,1
Izeaux,20820,1,1,1
Izeaux,20815,0,1,0
Izeaux,20810,1,1,1
Rognes,20820,1,1,0
Rognes,20801,1,1,1
Bouhans-et-Feurg,20820,1,1,1
Bouhans-et-Feurg,20810,1,1,1
Bouhans-et-Feurg,20815,0,1,1
Bouhans-et-Feurg,20801,1,1,1
Izeaux,20801,1,1,0
Marseille,20801,1,1,0
Authume,20820,1,1,1
Authume,20810,1,1,1
Commercy,20801,1,1,1
Sainte-Euphémie-sur-Ouvèze,20810,1,1,0
Sainte-Euphémie-sur-Ouvèze,20815,0,1,0
Sainte-Euphémie-sur-Ouvèze,20801,0,1,0
Marseille,20801,0,1,0
Septèmes-les-Vallons,20810,1,1,1
Septèmes-les-Vallons,20801,1,1,0
Châbons,20815,0,1,1
La Tour-du-Pin,20801,1,1,1
Châbons,20801,1,1,0
Marseille,20810,0,1,1
Septèmes-les-Vallons,20820,1,1,1
Éguilles,20801,1,1,1
Septèmes-les-Vallons,20815,0,1,1
Commercy,20801,1,1,0
Éguilles,20810,1,1,1
Vinay,20820,1,1,1
Éguilles,20815,0,1,1
Éguilles,20820,1,1,1
Leyssard,20810,1,1,1
Leyssard,20820,1,1,1
Vinay,20810,1,1,1
Corveissiat,20801,0,1,0
Corveissiat,20810,1,1,0
Corveissiat,20815,0,1,0
Cabriès,20801,1,0,0
Aromas,20810,1,1,0
Aromas,20801,1,1,0
Aromas,20815,0,1,0
Rognes,20801,1,1,0
Rognes,20815,0,1,1
Nivollet-Montgriffon,20810,1,1,0
Nivollet-Montgriffon,20815,0,1,0
Nivollet-Montgriffon,20801,0,1,0
Aix-en-Provence,20820,1,0,0
Septèmes-les-Vallons,20801,1,1,1
Marseille,20810,0,1,0
Tellancourt,20810,0,1,0
Tellancourt,20815,0,1,0
Aix-en-Provence,20815,0,1,1
Tellancourt,20801,0,1,0
Arandon-Passins,20801,1,1,0
La Tour-du-Pin,20810,1,0,0
Morestel,20815,0,1,1
Morestel,20810,1,1,0
Tassenières,20801,1,1,1
Aix-en-Provence,20801,1,1,0
Val-Sonnette,20810,1,1,0
Val-Sonnette,20801,0,1,0
Val-Sonnette,20815,0,1,0
Rougeux,20820,1,1,0
Rougeux,20815,0,1,0
Rougeux,20801,1,1,0
Lourmarin,20820,1,1,1
Lourmarin,20810,1,1,1
Rougeux,20810,1,1,0
Jonchères,20810,1,1,0
Jonchères,20815,0,1,0
Jonchères,20801,1,1,0
Cabriès,20801,1,1,1
Lourmarin,20815,0,1,1
Marseille,20801,0,0,0
La Tour-du-Pin,20815,0,1,1
La Tour-du-Pin,20810,1,1,1
La Tour-du-Pin,20820,1,1,0
L'Albenc,20820,1,1,1
L'Albenc,20815,0,1,1
Champlitte,20815,0,1,0
Marseille,20820,0,1,0
Lombard,20820,1,1,0
Champlitte,20820,1,1,1
Champlitte,20810,1,1,1
Euville,20815,0,1,1
Euville,20801,1,1,1
Oncieu,20820,1,1,1
Cras,20820,1,1,1
Cras,20810,1,1,1
Cras,20815,0,1,1
Champlitte,20801,1,1,1
L'Albenc,20810,1,1,1
Euville,20820,1,1,1
Euville,20810,1,1,1
Cras,20801,0,1,0
Oncieu,20810,1,1,1
Cabriès,20810,1,1,0
Cadenet,20820,1,1,1
Cadenet,20810,1,1,1
Marseille,20815,0,1,0
Saint-Clair-de-la-Tour,20801,1,1,1
Marseille,20810,1,0,0
Marseille,20820,1,1,0
Marseille,20801,0,0,1
Valbois,20820,1,1,0
Valbois,20801,1,1,0
Apt,20810,1,1,0
Montagnieu,20815,0,1,1
Montagnieu,20801,1,1,1
Montagnieu,20820,1,1,1
Montagnieu,20810,1,1,1
Bénonces,20810,1,1,0
Nevy-lès-Dole,20815,0,1,1
Bénonces,20801,0,1,0
Nevy-lès-Dole,20820,1,1,0
Ville-en-Woëvre,20801,1,1,0
Ville-en-Woëvre,20820,1,0,0
Saint-Julien-sous-les-Côtes,20810,1,1,1
Apt,20801,1,1,1
Marseille,20820,0,1,1
Malleval-en-Vercors,20801,0,1,0
Malleval-en-Vercors,20810,1,1,0
Malleval-en-Vercors,20815,0,1,0
Burcin,20810,1,1,1
Cabriès,20815,0,1,1
Burcin,20820,1,1,1
Burcin,20801,1,1,0
Aix-en-Provence,20810,0,1,0
Septèmes-les-Vallons,20801,1,0,0
Aix-en-Provence,20810,1,1,0
Montlainsia,20815,0,1,1
Septèmes-les-Vallons,20801,0,1,1
Montlainsia,20820,1,1,1
Montlainsia,20810,1,1,1
Marseille,20801,1,0,0
Val-de-Virieu,20820,1,1,1
Val-de-Virieu,20810,1,1,1
Morestel,20820,1,1,0
Morestel,20801,1,1,1
Bourmont-entre-Meuse-et-Mouzon,20810,1,1,1
Bourmont-entre-Meuse-et-Mouzon,20815,0,1,1
Bourmont-entre-Meuse-et-Mouzon,20801,0,1,1
Pimorin,20810,1,1,0
Pimorin,20801,0,1,0
Pimorin,20815,0,1,0
Bourmont-entre-Meuse-et-Mouzon,20820,1,1,1
Apt,20820,1,1,1
Oyrières,20801,1,1,0
Poyols,20810,1,1,0
Poyols,20815,0,1,0
Poyols,20801,1,1,0
Apt,20801,1,1,0
Arandas,20815,0,1,0
Arandas,20801,0,1,0
Arandas,20810,1,1,0
Val-de-Virieu,20801,1,1,0
Arlay,20801,1,1,1
Arlay,20810,1,1,1
Arlay,20820,1,1,1
Marseille,20820,1,0,0
Marseille,20820,1,0,1
Herbeuville,20820,1,1,0
Herbeuville,20810,1,1,0
Herbeuville,20815,0,1,0
Herbeuville,20801,0,1,0
Malaincourt-sur-Meuse,20810,1,1,0
Malaincourt-sur-Meuse,20801,0,1,0
Malaincourt-sur-Meuse,20815,0,1,0
Apt,20815,0,1,1
Étain,20801,1,1,1
Étain,20810,1,1,1
Étain,20815,0,1,1
Aix-en-Provence,20815,0,1,0
Étain,20820,1,1,1
Saint-Didier-de-la-Tour,20801,1,1,0
Apprieu,20801,1,1,1
Apremont,20801,1,1,0
Montmirey-le-Château,20820,1,1,1
Montmirey-le-Château,20801,1,1,0
Montmirey-le-Château,20810,1,1,0
Marseille,20810,0,0,1
Sault,20801,1,1,1
Sault,20810,1,1,1
Sault,20820,1,1,1
Creys-Mépieu,20801,1,1,0
Creys-Mépieu,20820,1,1,0
Montmorot,20801,1,1,1
Bellegarde-en-Diois,20810,1,1,0
Bellegarde-en-Diois,20815,0,1,0
Bellegarde-en-Diois,20801,1,1,0
Void-Vacon,20820,1,1,1
Void-Vacon,20801,1,0,0
Montmorot,20815,0,1,1
Marseille 3e Arrondissement,20810,1,1,1
Void-Vacon,20810,1,1,1
La Chapelle-en-Vercors,20820,1,1,1
Montmorot,20820,1,1,1
Montmorot,20810,1,1,1
Spincourt,20810,1,1,1
Spincourt,20820,1,1,1
Souvans,20801,0,1,0
Saulxures,20801,0,1,0
Spincourt,20801,1,1,0
Saulxures,20810,1,1,0
Saulxures,20815,0,1,0
Beaucroissant,20810,1,1,1
Beaucroissant,20815,0,1,1
Beaucroissant,20801,1,1,1
La Chapelle-en-Vercors,20810,1,1,1
Bouc-Bel-Air,20820,1,1,1
La Chapelle-en-Vercors,20801,1,0,0
Bouc-Bel-Air,20815,0,1,1
Argis,20810,0,1,0
Argis,20815,0,1,0
Argis,20801,1,1,0
Argis,20820,1,0,0
Bouc-Bel-Air,20801,1,1,1
Rencurel,20801,0,1,0
Rencurel,20815,0,1,0
Rencurel,20810,1,1,0
Bouc-Bel-Air,20810,1,1,1
Vosbles-Valfin,20810,1,1,0
Vosbles-Valfin,20801,1,1,0
Vosbles-Valfin,20815,0,1,0
Montmorot,20801,0,1,0
Montigny-lès-Vaucouleurs,20810,1,1,0
Montigny-lès-Vaucouleurs,20801,1,1,0
Montigny-lès-Vaucouleurs,20815,0,1,0
Évosges,20810,1,1,0
Nurieux-Volognat,20815,0,1,1
Gray,20801,0,1,0
Dolomieu,20810,1,1,1
Dolomieu,20820,1,1,0
Dolomieu,20801,0,1,0
Aulan,20801,0,1,0
Aulan,20815,0,1,0
Aulan,20810,1,1,0
Évosges,20801,0,1,0
Évosges,20815,0,1,0
Aurel,20810,1,1,0
Aurel,20815,0,1,0
Gorcy,20820,1,1,1
Gorcy,20810,1,1,1
Gorcy,20801,1,1,1
Tenay,20810,1,1,0
Aurel,20801,0,1,0
Pesmes,20820,1,1,1
Pesmes,20810,1,1,1
Matafelon-Granges,20815,0,1,0
Pesmes,20801,1,1,1
Nurieux-Volognat,20820,1,1,1
Nurieux-Volognat,20810,1,1,1
Lons-le-Saunier,20801,1,1,1
Le Puy-Sainte-Réparade,20820,1,1,1
Le Puy-Sainte-Réparade,20810,1,1,1
Lons-le-Saunier,20815,0,1,1
Beaucroissant,20801,1,1,0
Vicq,20810,1,1,0
Vicq,20801,0,1,0
Le Puy-Sainte-Réparade,20815,0,1,0
Vicq,20815,0,1,0
Tenay,20820,1,1,1
Tenay,20810,1,1,1
Harréville-les-Chanteurs,20820,1,1,1
Harréville-les-Chanteurs,20810,1,1,1
Aix-en-Provence,20801,0,1,1
La Charme,20815,0,1,1
La Charme,20801,1,1,0
Breuvannes-en-Bassigny,20801,1,1,0
Bouc-Bel-Air,20801,0,0,0
Breuvannes-en-Bassigny,20820,1,1,1
Vadans,20801,1,1,0
La Chailleuse,20801,0,1,0
La Chailleuse,20810,1,1,0
La Chailleuse,20815,0,1,0
Macornay,20801,1,1,1
Marseille 5e Arrondissement,20820,1,1,1
Arc-lès-Gray,20801,1,1,1
Rives,20815,0,1,0
Lons-le-Saunier,20820,1,1,1
Lons-le-Saunier,20810,1,1,1
La Charce,20815,0,1,0
La Charce,20801,1,1,0
La Charce,20810,1,1,0
Tullins,20801,1,1,1
Aranc,20815,0,1,0
Aranc,20810,1,1,0
Aranc,20801,0,1,0
Plainoiseau,20820,1,1,1
Plainoiseau,20810,1,1,1
Rives,20810,1,1,0
Gray,20820,1,1,1
Gray,20810,1,1,1
Gray,20801,1,1,1
Gray,20815,0,1,1
Villelaure,20810,1,1,1
Bouc-Bel-Air,20801,0,1,1
Gray,20810,1,0,0
Villelaure,20820,1,1,1
Villelaure,20815,0,1,1
Fayl-Billot,20820,1,1,1
Fayl-Billot,20801,1,1,0
Fayl-Billot,20810,1,1,1
Rives,20801,1,1,0
Audelange,20820,1,1,1
Audelange,20801,1,1,0
Audelange,20810,1,1,1
Rives,20820,1,1,1
La Rivière,20801,1,1,0
Saint-Maurice-sous-les-Côtes,20820,1,1,0
Saint-Maurice-sous-les-Côtes,20810,1,1,0
Saint-Maurice-sous-les-Côtes,20815,0,1,0
Saint-Maurice-sous-les-Côtes,20801,1,1,0
Montbrun-les-Bains,20815,0,1,1
Colonne,20820,1,1,1
Colonne,20810,1,1,1
Colonne,20801,1,1,0
Saint-Didier-de-la-Tour,20810,1,1,0
Mantry,20810,1,1,1
Mantry,20820,1,1,1
Mantry,20801,1,1,0
Oyeu,20815,0,1,1
Oyeu,20801,1,1,0
Saint-Gervais,20801,1,1,0
Arc-lès-Gray,20820,1,1,1
Arc-lès-Gray,20810,1,1,1
Arc-lès-Gray,20815,0,1,1
Varennes-sur-Amance,20801,0,1,0
Varennes-sur-Amance,20815,0,1,0
Varennes-sur-Amance,20810,1,1,0
Lons-le-Saunier,20801,1,1,0
Montbrun-les-Bains,20801,1,1,0
Charavines,20820,1,1,1
Charavines,20810,1,1,1
Toulouse-le-Château,20820,1,1,1
Toulouse-le-Château,20810,1,1,1
Tullins,20820,1,0,0
Aix-en-Provence,20801,0,1,0
Le Puy-Sainte-Réparade,20810,0,1,0
Maillat,20820,1,1,0
Geville,20820,1,1,0
Réaumont,20820,1,1,1
Maillat,20810,1,1,0
Réaumont,20810,1,1,1
Outriaz,20801,1,0,0
Aix-en-Provence,20801,0,0,0
Aix-en-Provence,20801,0,0,1
Tullins,20820,1,1,1
Tullins,20815,0,1,1
Pommerol,20801,1,1,0
Pommerol,20810,1,1,0
Pommerol,20815,0,1,0
Tullins,20810,1,1,1
La Burbanche,20810,1,1,1
La Burbanche,20801,1,0,0
La Burbanche,20820,1,1,1
Izernore,20815,0,1,1
Izernore,20820,1,1,1
Izernore,20810,1,1,1
Saint-Martin-du-Frêne,20801,1,1,0
Saint-Martin-du-Frêne,20815,0,1,1
Izernore,20801,1,1,1
Domblans,20801,1,1,0
Pierrepont,20820,1,1,1
Pierrepont,20810,1,1,1
Pierrepont,20815,0,1,1
Marchamp,20815,0,1,0
Marchamp,20801,0,1,0
Aix-en-Provence,20810,0,1,1
Marchamp,20810,1,1,0
Aix-en-Provence,20810,1,0,0
Heudicourt-sous-les-Côtes,20810,1,1,1
Heudicourt-sous-les-Côtes,20801,1,1,0
Bouc-Bel-Air,20801,1,1,0
Ordonnaz,20810,1,1,0
Ordonnaz,20815,0,1,0
Ordonnaz,20801,0,1,0
Perrigny,20820,1,1,1
Perrigny,20810,1,1,1
Aix-en-Provence,20801,1,0,0
Cosnes-et-Romain,20810,1,1,1
Cosnes-et-Romain,20820,1,1,1
Cosnes-et-Romain,20815,0,1,1
Aix-en-Provence,20820,0,1,0
Alièze,20820,1,1,1
Alièze,20810,1,1,1
Simiane-Collongue,20810,1,1,1
Autrans-Méaudre en Vercors,20815,0,1,1
Autrans-Méaudre en Vercors,20820,1,1,1
Autrans-Méaudre en Vercors,20810,1,1,1
Simiane-Collongue,20801,1,1,1
Lhuis,20810,0,1,0
Saint-Christol,20820,1,1,1
Saint-Christol,20810,0,0,1
Saint-Christol,20815,0,1,1
La Murette,20815,0,1,1
Vigneulles-lès-Hattonchâtel,20810,1,1,0
Les Avenières Veyrins-Thuellin,20820,1,1,1
Charavines,20801,0,1,0
Lexy,20810,1,1,1
Lexy,20820,1,1,1
Gardanne,20810,1,1,0
Ansouis,20820,1,1,0
Corbelin,20820,1,1,1
Corbelin,20815,0,1,0
Corbelin,20801,1,1,1
Villers-les-Bois,20801,1,1,0
Bouligny,20801,1,1,1
Gardanne,20815,0,1,1
Gardanne,20801,1,1,1
Vourey,20801,0,1,1
Montréal-la-Cluse,20820,1,1,1
Montréal-la-Cluse,20810,1,1,1
La Murette,20801,0,1,1
Simiane-Collongue,20820,1,1,1
Simiane-Collongue,20815,0,1,1
Mont-sous-Vaudrey,20820,1,1,1
Mont-sous-Vaudrey,20801,1,1,0
Pompierre,20810,1,1,0
Mont-sous-Vaudrey,20810,1,1,1
Pompierre,20801,0,1,0
Pompierre,20815,0,1,0
Montréal-la-Cluse,20801,1,1,1
Montréal-la-Cluse,20810,1,1,0
Le Châtelet-sur-Meuse,20810,1,1,0
Le Châtelet-sur-Meuse,20801,0,1,0
Le Châtelet-sur-Meuse,20815,0,1,0
Chevillard,20801,0,0,0
Taillancourt,20801,1,1,1
Conliège,20801,1,1,1
Bilieu,20810,1,1,1
Plan-de-Cuques,20801,1,1,1
Aix-en-Provence,20820,1,1,0
Plan-de-Cuques,20815,0,1,1
Plan-de-Cuques,20810,1,1,1
Plan-de-Cuques,20820,1,1,0
Woël,20801,1,1,0
Chevillard,20820,1,1,0
Chevillard,20810,1,0,0
Bouligny,20810,1,1,1
Bouligny,20815,0,1,1
Pierremont-sur-Amance,20815,0,1,0
Pierremont-sur-Amance,20810,1,1,0
Pierremont-sur-Amance,20801,0,1,0
Réhon,20801,1,1,1
Chirens,20815,0,1,1
Cutry,20820,1,1,1
Cutry,20815,0,1,0
Bouligny,20820,1,1,1
Gardanne,20810,1,1,1
Cresancey,20815,0,1,1
Cresancey,20820,1,1,0
Bilieu,20820,1,1,0
Simiane-Collongue,20801,0,1,0
Saint-Cassien,20801,1,1,0
La Bâtie-Montgascon,20820,1,1,0
Bilieu,20801,1,1,0
Neufchâteau,20801,1,1,1
Neufchâteau,20801,1,1,0
Venelles,20810,1,1,1
Samognat,20810,1,1,0
Samognat,20815,0,1,0
Samognat,20801,0,1,0
Blevaincourt,20820,1,1,1
Les Avenières Veyrins-Thuellin,20801,1,1,1
Blevaincourt,20801,1,1,0
Les Avenières Veyrins-Thuellin,20815,0,1,1
Blevaincourt,20810,1,1,1
Voiteur,20801,1,1,0
Voiteur,20820,1,1,1
Voiteur,20810,1,1,1
Longwy,20801,1,1,1
Gardanne,20801,1,1,0
Plan-de-Cuques,20801,0,0,0
Moirans,20815,0,1,1
Saint-Martin-de-Castillon,20810,1,1,0
Saint-André-de-Rosans,20801,1,1,0
Gardanne,20815,0,1,0
Plan-de-Cuques,20820,1,1,1
Saint-André-de-Rosans,20820,1,1,1
Saint-André-de-Rosans,20810,1,1,1
Saint-André-de-Rosans,20815,0,1,1
Saint-Christol,20801,1,1,0
Montaud,20820,1,1,1
Montaud,20815,0,1,1
Montaud,20810,1,1,1
Innimond,20815,0,1,0
Innimond,20810,1,1,0
Innimond,20801,0,1,0
Champdor-Corcelles,20810,1,1,0
Champdor-Corcelles,20815,0,1,0
Longwy,20810,1,1,1
Longwy,20820,1,1,1
Champdor-Corcelles,20801,0,1,0
Chenières,20801,1,1,1
Gardanne,20820,1,1,1
Chirens,20810,1,1,1
Villages du Lac de Paladru,20815,0,1,1
Allauch,20810,1,1,1
Chirens,20820,1,1,1
Venelles,20801,0,0,1
Sermange,20801,1,1,1
Revigny,20820,1,1,1
Revigny,20810,1,1,1
Chimilin,20801,1,1,1
Chirens,20801,1,1,1
Longwy,20801,0,1,1
Mimet,20801,1,1,1
Mimet,20810,1,1,1
Mimet,20815,0,1,0
Villard-de-Lans,20801,1,1,1
Villard-de-Lans,20815,0,1,1
Neufchâteau,20815,0,1,1
Neufchâteau,20820,1,1,1
Neufchâteau,20810,1,1,1
Venelles,20801,1,1,1
Montbarrey,20810,1,1,1
Montbarrey,20820,1,1,1
Venelles,20801,1,1,0
Mont-Saint-Martin,20815,0,1,0
Mont-Saint-Martin,20810,1,1,1
